FFFF FFFF FFFF FFFF FFFF FFFF#1635662792560965#-62.0#3.5465635815916023#1
0000 002B 2000 0000 0000 0000#1635662796736937#-53.5#2.386874105950058#1
0000 002C 2000 0000 0000 0000#1635662796738016#-50.5#4.135612204139688#1
0000 002A 2000 0000 0000 0000#1635662796739033#-52.0#1.3437671701878218#1
0000 0020 2000 0000 0000 0000#1635662796740372#-44.0#0.030679615757712823#1
0000 001E 2000 0000 0000 0000#1635662796741416#-49.5#0.6810874698212247#1
0000 0024 2000 0000 0000 0000#1635662796744156#-45.5#6.043884304269426#1
0000 0029 2000 0000 0000 0000#1635662796745222#-48.0#1.0921943209745766#1
3008 33B2 DDD9 0140 2018 0626#1635662796747769#-54.0#0.06135923151542565#1
0000 0025 2000 0000 0000 0000#1635662796748836#-46.0#0.07976700097005335#1
0000 0026 2000 0000 0000 0000#1635662796750131#-44.5#0.12885438618239387#1
0000 0020 2000 0000 0000 0000#1635662796756344#-44.5#0.018407769454627694#1
0000 002C 2000 0000 0000 0000#1635662796757469#-50.5#4.111068511533518#1
0000 0024 2000 0000 0000 0000#1635662796758525#-45.5#5.994796919057086#1
0000 0028 2000 0000 0000 0000#1635662796760801#-47.0#0.6749515466696822#1
0000 0021 2000 0000 0000 0000#1635662796762093#-45.0#6.277049384028044#1
0000 0023 2000 0000 0000 0000#1635662796764333#-47.0#5.6941366846315#1
0000 0026 2000 0000 0000 0000#1635662796765401#-44.5#0.0859029241215959#1
0000 0027 2000 0000 0000 0000#1635662796766949#-48.0#0.0859029241215959#1
0000 0022 2000 0000 0000 0000#1635662796768736#-43.0#0.3129320807286708#1
3008 33B2 DDD9 0140 2018 0626#1635662796770868#-53.0#0.1595340019401067#1
0000 0025 2000 0000 0000 0000#1635662796772650#-45.5#0.0#1
3008 33B2 DDD9 0140 2018 0626#1635662796773749#-53.0#1.6873788666742053#1
0000 002B 2000 0000 0000 0000#1635662796774946#-53.0#2.3071071049800045#1
0000 001F 2000 0000 0000 0000#1635662796776474#-48.5#0.5154175447295755#1
0000 002A 2000 0000 0000 0000#1635662796777493#-52.0#1.2578642460662257#1
0000 001E 2000 0000 0000 0000#1635662796779332#-49.0#0.5890486225480862#1
0000 0029 2000 0000 0000 0000#1635662796781878#-48.5#1.000155473701438#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796784209#-60.0#4.074252972624263#1
0000 0024 2000 0000 0000 0000#1635662796791121#-45.5#5.859806609723149#1
0000 002A 2000 0000 0000 0000#1635662796792181#-52.5#1.2640001692177683#1
0000 0022 2000 0000 0000 0000#1635662796793256#-43.0#0.2454369260617026#1
0000 0027 2000 0000 0000 0000#1635662796795788#-48.0#6.2463697682703305#1
0000 001F 2000 0000 0000 0000#1635662796796863#-48.5#0.46019423636569234#1
0000 001E 2000 0000 0000 0000#1635662796798431#-49.5#0.5522330836388308#1
0000 0025 2000 0000 0000 0000#1635662796799490#-45.5#6.191146459906448#1
0000 0026 2000 0000 0000 0000#1635662796800941#-45.0#0.006135923151542565#1
0000 0020 2000 0000 0000 0000#1635662796802220#-44.0#6.135923151542564#1
0000 0023 2000 0000 0000 0000#1635662796803336#-47.0#5.608233760509904#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796804682#-60.0#4.06811704947272#1
0000 0021 2000 0000 0000 0000#1635662796805774#-44.0#6.1420590746941075#1
0000 0029 2000 0000 0000 0000#1635662796807433#-48.5#0.9019807032767571#1
0000 002B 2000 0000 0000 0000#1635662796808528#-53.0#2.2457478734645786#1
3008 33B2 DDD9 0140 2018 0626#1635662796811510#-53.5#0.0674951546669682#1
0000 0028 2000 0000 0000 0000#1635662796812590#-46.5#0.521553467881118#1
0000 002C 2000 0000 0000 0000#1635662796813630#-50.5#4.074252972624263#1
0000 0023 2000 0000 0000 0000#1635662796817925#-47.0#5.565282298449106#1
0000 001E 2000 0000 0000 0000#1635662796819010#-49.0#0.4908738521234052#1
0000 002C 2000 0000 0000 0000#1635662796820333#-50.5#4.074252972624263#1
0000 002B 2000 0000 0000 0000#1635662796821639#-53.5#2.1475731030398975#1
0000 0021 2000 0000 0000 0000#1635662796823188#-44.0#6.105243535784852#1
0000 0028 2000 0000 0000 0000#1635662796824482#-46.5#0.5031456984264903#1
0000 0027 2000 0000 0000 0000#1635662796826066#-48.5#6.14819499784565#1
0000 0026 2000 0000 0000 0000#1635662796828087#-44.5#6.17273869045182#1
0000 001F 2000 0000 0000 0000#1635662796829674#-48.5#0.35588354278946877#1
3008 33B2 DDD9 0140 2018 0626#1635662796830738#-53.5#6.264777537724958#1
0000 0024 2000 0000 0000 0000#1635662796832532#-45.5#5.767767762450011#1
0000 0022 2000 0000 0000 0000#1635662796836105#-43.0#0.09817477042468103#1
0000 0025 2000 0000 0000 0000#1635662796837960#-45.5#6.086835766330224#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796839069#-60.5#4.06811704947272#1
0000 0020 2000 0000 0000 0000#1635662796840348#-43.5#6.025476534814799#1
0000 0029 2000 0000 0000 0000#1635662796841400#-48.5#0.8713010875190442#1
3008 33B2 DDD9 0140 2018 0626#1635662796842700#-53.0#1.718058482431918#1
0000 002A 2000 0000 0000 0000#1635662796845230#-52.0#1.1167380135807468#1
0000 002B 2000 0000 0000 0000#1635662796848888#-53.0#2.3439226438892597#1
3008 33B2 DDD9 0140 2018 0626#1635662796850720#-53.0#0.0#1
0000 0027 2000 0000 0000 0000#1635662796853378#-48.0#6.117515382087937#1
0000 0028 2000 0000 0000 0000#1635662796854803#-46.5#0.4295146206079795#1
0000 0026 2000 0000 0000 0000#1635662796855899#-44.5#6.0991076126333095#1
0000 0025 2000 0000 0000 0000#1635662796856997#-45.5#6.025476534814799#1
0000 0022 2000 0000 0000 0000#1635662796859390#-43.5#0.05522330836388308#1
0000 001F 2000 0000 0000 0000#1635662796860452#-48.0#0.23930100291016002#1
0000 0021 2000 0000 0000 0000#1635662796862142#-44.0#6.019340611663256#1
0000 001E 2000 0000 0000 0000#1635662796863449#-48.5#0.3190680038802134#1
0000 0020 2000 0000 0000 0000#1635662796864515#-43.5#5.957981380147831#1
0000 002C 2000 0000 0000 0000#1635662796866079#-51.0#3.9699422790480394#1
0000 002A 2000 0000 0000 0000#1635662796867197#-52.5#1.0492428589137786#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796868538#-60.5#3.9085830475326135#1
0000 0029 2000 0000 0000 0000#1635662796870314#-49.0#0.8160777791551611#1
0000 0023 2000 0000 0000 0000#1635662796871758#-47.0#5.381204603902829#1
0000 0024 2000 0000 0000 0000#1635662796873011#-45.5#5.688000761479957#1
3008 33B2 DDD9 0140 2018 0626#1635662796874838#-53.0#1.7119225592803755#1
0000 001F 2000 0000 0000 0000#1635662796880684#-48.0#0.2270291566070749#1
0000 0020 2000 0000 0000 0000#1635662796881979#-43.5#5.921165841238575#1
0000 0022 2000 0000 0000 0000#1635662796883053#-43.5#0.0#1
0000 0027 2000 0000 0000 0000#1635662796885706#-48.0#6.019340611663256#1
0000 001E 2000 0000 0000 0000#1635662796886806#-49.0#0.2638446955163303#1
0000 0028 2000 0000 0000 0000#1635662796888084#-46.5#0.37429131224409645#1
0000 0026 2000 0000 0000 0000#1635662796889394#-44.5#6.000932842208628#1
0000 0025 2000 0000 0000 0000#1635662796891228#-45.5#5.93343768754166#1
0000 0023 2000 0000 0000 0000#1635662796892768#-47.0#5.344389064993574#1
3008 33B2 DDD9 0140 2018 0626#1635662796894310#-52.5#1.748738098189631#1
0000 002B 2000 0000 0000 0000#1635662796895490#-53.5#2.1905245651006955#1
0000 002C 2000 0000 0000 0000#1635662796896540#-51.0#3.865631585471816#1
0000 002A 2000 0000 0000 0000#1635662796897859#-53.0#1.043106935762236#1
0000 0021 2000 0000 0000 0000#1635662796899409#-43.5#5.9088939949354895#1
0000 0024 2000 0000 0000 0000#1635662796900448#-45.0#5.6573211457222445#1
0000 0029 2000 0000 0000 0000#1635662796901914#-48.5#0.7547185476397354#1
3008 33B2 DDD9 0140 2018 0626#1635662796902950#-52.5#6.227961998815704#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796904003#-58.5#3.9576704327449543#1
0000 0021 2000 0000 0000 0000#1635662796909864#-44.0#5.8659425328746915#1
0000 0026 2000 0000 0000 0000#1635662796911663#-44.0#5.9518454569962875#1
0000 0028 2000 0000 0000 0000#1635662796912687#-46.0#0.2945243112740431#1
0000 002A 2000 0000 0000 0000#1635662796913963#-52.5#0.9633399347921826#1
0000 0025 2000 0000 0000 0000#1635662796915317#-45.5#5.872078456026235#1
0000 001F 2000 0000 0000 0000#1635662796916407#-48.5#0.07363107781851078#1
0000 002B 2000 0000 0000 0000#1635662796917488#-53.5#2.1475731030398975#1
0000 0023 2000 0000 0000 0000#1635662796918560#-47.0#5.313709449235861#1
0000 0024 2000 0000 0000 0000#1635662796919658#-45.5#5.583690067903734#1
0000 002C 2000 0000 0000 0000#1635662796920738#-50.5#3.8410878928656453#1
0000 0020 2000 0000 0000 0000#1635662796921818#-43.5#5.829126993965437#1
3008 33B2 DDD9 0140 2018 0626#1635662796923038#-52.5#6.19728238305799#1
0000 0022 2000 0000 0000 0000#1635662796924138#-43.5#6.160466844148735#1
0000 001E 2000 0000 0000 0000#1635662796926230#-48.5#0.1718058482431918#1
0000 0027 2000 0000 0000 0000#1635662796927279#-48.0#5.921165841238575#1
3008 33B2 DDD9 0140 2018 0626#1635662796928771#-53.0#1.6751070203711202#1
0000 0029 2000 0000 0000 0000#1635662796929808#-49.5#0.6688156235181395#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796931476#-60.0#3.9576704327449543#1
3008 33B2 DDD9 0140 2018 0626#1635662796935204#-53.0#1.6751070203711202#1
0000 0029 2000 0000 0000 0000#1635662796937615#-49.0#0.6504078540635119#1
0000 0022 2000 0000 0000 0000#1635662796938918#-43.5#6.111379458936394#1
0000 001F 2000 0000 0000 0000#1635662796940837#-48.5#0.0#1
0000 0025 2000 0000 0000 0000#1635662796941893#-45.5#5.780039608753096#1
0000 002C 2000 0000 0000 0000#1635662796942974#-50.5#3.749049045592507#1
0000 0021 2000 0000 0000 0000#1635662796944315#-43.5#5.822991070813893#1
0000 0023 2000 0000 0000 0000#1635662796945416#-46.5#5.227806525114265#1
0000 0026 2000 0000 0000 0000#1635662796946483#-44.0#5.8475347634200645#1
0000 0027 2000 0000 0000 0000#1635662796947563#-47.5#5.822991070813893#1
0000 0020 2000 0000 0000 0000#1635662796949069#-43.5#5.737088146692298#1
0000 0024 2000 0000 0000 0000#1635662796950096#-45.0#5.5100589900852235#1
0000 002A 2000 0000 0000 0000#1635662796951230#-53.0#0.8406214717613314#1
0000 001E 2000 0000 0000 0000#1635662796952386#-49.0#0.0674951546669682#1
3008 33B2 DDD9 0140 2018 0626#1635662796953932#-52.5#0.018407769454627694#1
0000 002B 2000 0000 0000 0000#1635662796954958#-54.0#2.1046216409791#1
0000 0028 2000 0000 0000 0000#1635662796956264#-46.5#0.1595340019401067#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796959190#-59.0#3.9944859716542096#1
0000 0020 2000 0000 0000 0000#1635662796964037#-43.5#5.6573211457222445#1
0000 0023 2000 0000 0000 0000#1635662796965196#-46.5#5.135767677841127#1
0000 0026 2000 0000 0000 0000#1635662796966262#-44.0#5.780039608753096#1
0000 0029 2000 0000 0000 0000#1635662796967304#-49.0#0.4970097752749477#1
0000 001F 2000 0000 0000 0000#1635662796969125#-48.5#6.178874613603362#1
0000 0024 2000 0000 0000 0000#1635662796970207#-45.5#5.424156065963627#1
0000 0021 2000 0000 0000 0000#1635662796971285#-43.5#5.66959299202533#1
0000 002A 2000 0000 0000 0000#1635662796972334#-53.0#0.7669903939428205#1
0000 001E 2000 0000 0000 0000#1635662796973417#-49.5#0.02454369260617026#1
0000 0028 2000 0000 0000 0000#1635662796974699#-46.5#0.07363107781851078#1
0000 0025 2000 0000 0000 0000#1635662796976026#-45.0#5.651185222570702#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662796977424#-58.0#3.8717675086233583#1
3008 33B2 DDD9 0140 2018 0626#1635662796978745#-52.5#1.6566992509164924#1
0000 0022 2000 0000 0000 0000#1635662796980116#-43.0#5.970253226450915#1
0000 0027 2000 0000 0000 0000#1635662796982505#-47.5#5.71868037723767#1
3008 33B2 DDD9 0140 2018 0626#1635662796983637#-52.0#0.030679615757712823#1
0000 002C 2000 0000 0000 0000#1635662796984834#-50.0#3.663146121470911#1
0000 002B 2000 0000 0000 0000#1635662796985900#-53.5#1.9144080232812801#1
0000 0022 2000 0000 0000 0000#1635662796989908#-43.0#5.957981380147831#1
0000 0024 2000 0000 0000 0000#1635662796990990#-45.0#5.368932757599744#1
0000 0020 2000 0000 0000 0000#1635662796996869#-43.5#5.595961914206819#1
0000 002A 2000 0000 0000 0000#1635662796998436#-53.5#0.7485826244881929#1
0000 0021 2000 0000 0000 0000#1635662796999472#-44.0#5.595961914206819#1
0000 001F 2000 0000 0000 0000#1635662797000573#-48.5#6.092971689481767#1
0000 0026 2000 0000 0000 0000#1635662797001853#-44.5#5.663457068873787#1
0000 0029 2000 0000 0000 0000#1635662797002962#-49.0#0.4663301595172349#1
0000 0025 2000 0000 0000 0000#1635662797006103#-45.5#5.620505606812989#1
0000 0023 2000 0000 0000 0000#1635662797007190#-46.5#5.056000676871073#1
0000 002B 2000 0000 0000 0000#1635662797008258#-54.0#1.9634954084936207#1
3008 33B2 DDD9 0140 2018 0626#1635662797009357#-53.0#1.6382914814618648#1
0000 001E 2000 0000 0000 0000#1635662797010558#-48.5#6.111379458936394#1
0000 0028 2000 0000 0000 0000#1635662797011851#-46.5#0.01227184630308513#1
0000 002C 2000 0000 0000 0000#1635662797012932#-50.0#3.522019888985432#1
0000 0027 2000 0000 0000 0000#1635662797014504#-48.0#5.64504929941916#1
3008 33B2 DDD9 0140 2018 0626#1635662797016239#-52.0#6.22182607566416#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662797018590#-60.0#4.061981126321178#1
0000 0021 2000 0000 0000 0000#1635662797023889#-43.5#5.681864838328415#1
0000 0028 2000 0000 0000 0000#1635662797024956#-47.0#6.227961998815704#1
0000 0025 2000 0000 0000 0000#1635662797026023#-45.5#5.565282298449106#1
0000 0027 2000 0000 0000 0000#1635662797027118#-48.0#5.608233760509904#1
0000 0024 2000 0000 0000 0000#1635662797028160#-45.0#5.221670601962723#1
0000 0029 2000 0000 0000 0000#1635662797029211#-49.0#0.3988350048502667#1
0000 0020 2000 0000 0000 0000#1635662797031253#-43.5#5.497787143782138#1
0000 0026 2000 0000 0000 0000#1635662797032584#-44.5#5.589825991055276#1
0000 001F 2000 0000 0000 0000#1635662797033673#-48.5#5.9518454569962875#1
0000 0023 2000 0000 0000 0000#1635662797034760#-46.5#4.9823695990525625#1
0000 002A 2000 0000 0000 0000#1635662797037527#-53.0#0.6810874698212247#1
0000 001E 2000 0000 0000 0000#1635662797038640#-49.0#6.074563920027139#1
0000 0022 2000 0000 0000 0000#1635662797040151#-43.0#5.773903685601553#1
0000 002C 2000 0000 0000 0000#1635662797041231#-50.5#3.466796580621549#1
0000 002B 2000 0000 0000 0000#1635662797043148#-54.0#1.9880391010997909#1
3008 33B2 DDD9 0140 2018 0626#1635662797045870#-53.0#1.705786636128833#1
3008 33B2 DDD9 0140 2018 0626#1635662797046960#-53.0#6.080699843178682#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662797048155#-60.5#4.135612204139688#1
0000 0021 2000 0000 0000 0000#1635662797052451#-43.5#5.460971604872882#1
0000 001E 2000 0000 0000 0000#1635662797053523#-49.0#5.945709533844745#1
0000 002C 2000 0000 0000 0000#1635662797056198#-50.0#3.448388811166921#1
0000 0024 2000 0000 0000 0000#1635662797058188#-45.0#5.154175447295755#1
0000 0020 2000 0000 0000 0000#1635662797059240#-43.5#5.356660911296659#1
0000 002A 2000 0000 0000 0000#1635662797060329#-53.5#0.5645049299419159#1
0000 0027 2000 0000 0000 0000#1635662797062594#-47.5#5.497787143782138#1
0000 0026 2000 0000 0000 0000#1635662797063659#-44.5#5.516194913236766#1
0000 002B 2000 0000 0000 0000#1635662797064741#-54.0#1.9573594853420782#1
0000 0028 2000 0000 0000 0000#1635662797066078#-46.5#6.111379458936394#1
0000 0023 2000 0000 0000 0000#1635662797067138#-46.5#4.841243366567084#1
3008 33B2 DDD9 0140 2018 0626#1635662797068283#-53.0#1.6260196351587797#1
0000 0022 2000 0000 0000 0000#1635662797070352#-43.0#5.681864838328415#1
0000 001F 2000 0000 0000 0000#1635662797071882#-48.0#5.8659425328746915#1
0000 0025 2000 0000 0000 0000#1635662797072896#-45.5#5.325981295538946#1
0000 0029 2000 0000 0000 0000#1635662797076071#-49.0#0.21475731030398976#1
3008 33B2 DDD9 0140 2018 0626#1635662797077206#-52.5#6.080699843178682#1
0000 0029 2000 0000 0000 0000#1635662797081490#-49.0#0.22089323345553233#1
0000 0028 2000 0000 0000 0000#1635662797082529#-46.5#6.031612457966341#1
0000 001F 2000 0000 0000 0000#1635662797084645#-48.0#5.737088146692298#1
3008 33B2 DDD9 0140 2018 0626#1635662797085746#-53.0#1.6382914814618648#1
0000 0020 2000 0000 0000 0000#1635662797088048#-43.5#5.264622064023521#1
3008 33B2 DDD9 0140 2018 0626#1635662797089183#-52.5#6.1420590746941075#1
0000 0023 2000 0000 0000 0000#1635662797090198#-46.0#4.779884135051658#1
0000 0021 2000 0000 0000 0000#1635662797091518#-43.5#5.264622064023521#1
0000 0026 2000 0000 0000 0000#1635662797092862#-44.5#5.3627968344482015#1
0000 0025 2000 0000 0000 0000#1635662797093918#-45.5#5.2768939103266055#1
0000 0022 2000 0000 0000 0000#1635662797095321#-43.0#5.816855147662351#1
0000 002C 2000 0000 0000 0000#1635662797096400#-50.5#3.3318062712876126#1
0000 0024 2000 0000 0000 0000#1635662797099138#-45.0#5.043728830567988#1
0000 001E 2000 0000 0000 0000#1635662797100239#-48.5#5.8475347634200645#1
0000 0027 2000 0000 0000 0000#1635662797101543#-47.5#5.405748296509#1
0000 002B 2000 0000 0000 0000#1635662797102741#-54.0#1.7978254834019713#1
0000 002A 2000 0000 0000 0000#1635662797103843#-53.5#0.4356505437595221#1
0000 0021 2000 0000 0000 0000#1635662797107472#-43.5#6.1850105367549055#1
0000 0024 2000 0000 0000 0000#1635662797109491#-45.0#4.994641445355648#1
0000 0025 2000 0000 0000 0000#1635662797111130#-45.5#5.270757987175063#1
0000 0026 2000 0000 0000 0000#1635662797112184#-44.5#5.301437602932776#1
0000 0020 2000 0000 0000 0000#1635662797113264#-43.5#5.166447293598839#1
0000 0023 2000 0000 0000 0000#1635662797114607#-47.0#4.706253057233147#1
0000 0029 2000 0000 0000 0000#1635662797115688#-49.5#0.05522330836388308#1
0000 0027 2000 0000 0000 0000#1635662797116995#-47.5#5.270757987175063#1
0000 0022 2000 0000 0000 0000#1635662797119940#-43.0#5.5100589900852235#1
0000 001E 2000 0000 0000 0000#1635662797121269#-48.5#5.7616318392984684#1
3008 33B2 DDD9 0140 2018 0626#1635662797122361#-52.5#6.031612457966341#1
0000 002C 2000 0000 0000 0000#1635662797123541#-50.5#3.2459033471660166#1
0000 0028 2000 0000 0000 0000#1635662797125483#-46.5#5.878214379177777#1
0000 001F 2000 0000 0000 0000#1635662797127062#-48.0#5.64504929941916#1
0000 002A 2000 0000 0000 0000#1635662797129333#-53.0#0.3129320807286708#1
3008 33B2 DDD9 0140 2018 0626#1635662797131963#-53.0#1.5462526341887264#1
0000 001E 2000 0000 0000 0000#1635662797138158#-49.0#5.595961914206819#1
0000 0029 2000 0000 0000 0000#1635662797140053#-49.0#6.240233845118788#1
3008 33B2 DDD9 0140 2018 0626#1635662797141375#-52.5#1.736466251886546#1
0000 0027 2000 0000 0000 0000#1635662797142453#-47.5#5.209398755659637#1
0000 0028 2000 0000 0000 0000#1635662797143492#-46.5#5.829126993965437#1
0000 0026 2000 0000 0000 0000#1635662797144530#-44.5#5.160311370447297#1
0000 002C 2000 0000 0000 0000#1635662797146622#-51.0#3.153864499892878#1
0000 0025 2000 0000 0000 0000#1635662797148396#-45.0#5.074408446325701#1
0000 002A 2000 0000 0000 0000#1635662797150400#-52.5#0.25157284921324513#1
0000 002B 2000 0000 0000 0000#1635662797151854#-54.0#1.576932249946439#1
0000 0022 2000 0000 0000 0000#1635662797154308#-43.0#5.356660911296659#1
0000 0020 2000 0000 0000 0000#1635662797155415#-43.0#5.043728830567988#1
0000 001F 2000 0000 0000 0000#1635662797156718#-48.0#5.50392306693368#1
0000 0021 2000 0000 0000 0000#1635662797157765#-43.5#5.0682725231741586#1
0000 0024 2000 0000 0000 0000#1635662797158878#-45.0#4.81056375080937#1
0000 0023 2000 0000 0000 0000#1635662797160575#-47.0#4.552854978444583#1
3008 33B2 DDD9 0140 2018 0626#1635662797161639#-52.0#5.964117303299373#1
0000 0028 2000 0000 0000 0000#1635662797166456#-46.5#5.7616318392984684#1
0000 002C 2000 0000 0000 0000#1635662797167765#-50.5#3.1231848841351653#1
0000 0024 2000 0000 0000 0000#1635662797169262#-45.0#4.816699673960914#1
0000 001F 2000 0000 0000 0000#1635662797170808#-48.0#5.45483568172134#1
0000 0022 2000 0000 0000 0000#1635662797171895#-43.0#5.344389064993574#1
0000 001E 2000 0000 0000 0000#1635662797172909#-49.0#5.737088146692298#1
0000 0029 2000 0000 0000 0000#1635662797174643#-49.0#6.154330920997192#1
0000 0023 2000 0000 0000 0000#1635662797175702#-46.5#4.503767593232243#1
0000 0020 2000 0000 0000 0000#1635662797176996#-43.0#4.9823695990525625#1
0000 0021 2000 0000 0000 0000#1635662797178045#-43.5#4.994641445355648#1
0000 0026 2000 0000 0000 0000#1635662797179083#-44.5#5.111223985234957#1
0000 002A 2000 0000 0000 0000#1635662797180690#-53.5#0.14112623248547898#1
0000 0027 2000 0000 0000 0000#1635662797185734#-47.5#5.092816215780329#1
0000 0025 2000 0000 0000 0000#1635662797187089#-45.5#5.031456984264903#1
3008 33B2 DDD9 0140 2018 0626#1635662797188183#-52.5#6.068427996875596#1
3008 33B2 DDD9 0140 2018 0626#1635662797189983#-52.5#1.6996507129772904#1
0000 0021 2000 0000 0000 0000#1635662797195656#-43.0#4.970097752749477#1
3008 33B2 DDD9 0140 2018 0626#1635662797198953#-52.5#1.662835174068035#1
0000 0028 2000 0000 0000 0000#1635662797200267#-46.5#5.675728915176872#1
0000 0020 2000 0000 0000 0000#1635662797201362#-43.5#4.884194828627882#1
